STATE,Year,Crime Type,Number
Odisha,2011,CAUSING DEATH BY NEGLIGENCE,3778
Odisha,2012,CAUSING DEATH BY NEGLIGENCE,3605
Puducherry,2001,CAUSING DEATH BY NEGLIGENCE,166
Puducherry,2002,CAUSING DEATH BY NEGLIGENCE,190
Puducherry,2003,CAUSING DEATH BY NEGLIGENCE,182
Puducherry,2004,CAUSING DEATH BY NEGLIGENCE,176
Puducherry,2005,CAUSING DEATH BY NEGLIGENCE,224
Puducherry,2006,CAUSING DEATH BY NEGLIGENCE,209
Puducherry,2007,CAUSING DEATH BY NEGLIGENCE,267
Puducherry,2008,CAUSING DEATH BY NEGLIGENCE,207
Puducherry,2009,CAUSING DEATH BY NEGLIGENCE,233
Puducherry,2010,CAUSING DEATH BY NEGLIGENCE,242
Puducherry,2011,CAUSING DEATH BY NEGLIGENCE,243
Puducherry,2012,CAUSING DEATH BY NEGLIGENCE,263
Punjab,2001,CAUSING DEATH BY NEGLIGENCE,2154
Punjab,2002,CAUSING DEATH BY NEGLIGENCE,2310
Punjab,2003,CAUSING DEATH BY NEGLIGENCE,2226
Punjab,2004,CAUSING DEATH BY NEGLIGENCE,2181
Punjab,2005,CAUSING DEATH BY NEGLIGENCE,2283
Punjab,2006,CAUSING DEATH BY NEGLIGENCE,2919
Punjab,2007,CAUSING DEATH BY NEGLIGENCE,2801
Punjab,2008,CAUSING DEATH BY NEGLIGENCE,2845
Punjab,2009,CAUSING DEATH BY NEGLIGENCE,3289
Punjab,2010,CAUSING DEATH BY NEGLIGENCE,3350
Punjab,2011,CAUSING DEATH BY NEGLIGENCE,3576
Punjab,2012,CAUSING DEATH BY NEGLIGENCE,3405
Rajasthan,2001,CAUSING DEATH BY NEGLIGENCE,4221
Rajasthan,2002,CAUSING DEATH BY NEGLIGENCE,4670
Rajasthan,2003,CAUSING DEATH BY NEGLIGENCE,5074
Rajasthan,2004,CAUSING DEATH BY NEGLIGENCE,5579
Rajasthan,2005,CAUSING DEATH BY NEGLIGENCE,5872
Rajasthan,2006,CAUSING DEATH BY NEGLIGENCE,6234
Rajasthan,2007,CAUSING DEATH BY NEGLIGENCE,7096
Rajasthan,2008,CAUSING DEATH BY NEGLIGENCE,7322
Rajasthan,2009,CAUSING DEATH BY NEGLIGENCE,7898
Rajasthan,2010,CAUSING DEATH BY NEGLIGENCE,7978
Rajasthan,2011,CAUSING DEATH BY NEGLIGENCE,8122
Rajasthan,2012,CAUSING DEATH BY NEGLIGENCE,8284
Sikkim,2001,CAUSING DEATH BY NEGLIGENCE,7
Sikkim,2002,CAUSING DEATH BY NEGLIGENCE,7
Sikkim,2003,CAUSING DEATH BY NEGLIGENCE,18
Sikkim,2004,CAUSING DEATH BY NEGLIGENCE,29
Sikkim,2005,CAUSING DEATH BY NEGLIGENCE,53
Sikkim,2006,CAUSING DEATH BY NEGLIGENCE,39
Sikkim,2007,CAUSING DEATH BY NEGLIGENCE,34
Sikkim,2008,CAUSING DEATH BY NEGLIGENCE,40
Sikkim,2009,CAUSING DEATH BY NEGLIGENCE,59
Sikkim,2010,CAUSING DEATH BY NEGLIGENCE,47
Sikkim,2011,CAUSING DEATH BY NEGLIGENCE,57
Sikkim,2012,CAUSING DEATH BY NEGLIGENCE,32
Tamil Nadu,2001,CAUSING DEATH BY NEGLIGENCE,8550
Tamil Nadu,2002,CAUSING DEATH BY NEGLIGENCE,10125
Tamil Nadu,2003,CAUSING DEATH BY NEGLIGENCE,9112
Tamil Nadu,2004,CAUSING DEATH BY NEGLIGENCE,9152
Tamil Nadu,2005,CAUSING DEATH BY NEGLIGENCE,8902
Tamil Nadu,2006,CAUSING DEATH BY NEGLIGENCE,10792
Tamil Nadu,2007,CAUSING DEATH BY NEGLIGENCE,11485
Tamil Nadu,2008,CAUSING DEATH BY NEGLIGENCE,12328
Tamil Nadu,2009,CAUSING DEATH BY NEGLIGENCE,13528
Tamil Nadu,2010,CAUSING DEATH BY NEGLIGENCE,14644
Tamil Nadu,2011,CAUSING DEATH BY NEGLIGENCE,16076
Tamil Nadu,2012,CAUSING DEATH BY NEGLIGENCE,15499
Tripura,2001,CAUSING DEATH BY NEGLIGENCE,31
Tripura,2002,CAUSING DEATH BY NEGLIGENCE,46
Tripura,2003,CAUSING DEATH BY NEGLIGENCE,109
Tripura,2004,CAUSING DEATH BY NEGLIGENCE,85
Tripura,2005,CAUSING DEATH BY NEGLIGENCE,188
Tripura,2006,CAUSING DEATH BY NEGLIGENCE,199
Tripura,2007,CAUSING DEATH BY NEGLIGENCE,203
Tripura,2008,CAUSING DEATH BY NEGLIGENCE,195
Tripura,2009,CAUSING DEATH BY NEGLIGENCE,225
Tripura,2010,CAUSING DEATH BY NEGLIGENCE,237
Tripura,2011,CAUSING DEATH BY NEGLIGENCE,14
Tripura,2012,CAUSING DEATH BY NEGLIGENCE,10
Uttar Pradesh,2001,CAUSING DEATH BY NEGLIGENCE,7129
Uttar Pradesh,2002,CAUSING DEATH BY NEGLIGENCE,7313
Uttar Pradesh,2003,CAUSING DEATH BY NEGLIGENCE,4428
Uttar Pradesh,2004,CAUSING DEATH BY NEGLIGENCE,7136
Uttar Pradesh,2005,CAUSING DEATH BY NEGLIGENCE,7406
Uttar Pradesh,2006,CAUSING DEATH BY NEGLIGENCE,7235
Uttar Pradesh,2007,CAUSING DEATH BY NEGLIGENCE,7655
Uttar Pradesh,2008,CAUSING DEATH BY NEGLIGENCE,10102
Uttar Pradesh,2009,CAUSING DEATH BY NEGLIGENCE,12159
Uttar Pradesh,2010,CAUSING DEATH BY NEGLIGENCE,14472
Uttar Pradesh,2011,CAUSING DEATH BY NEGLIGENCE,14380
Uttar Pradesh,2012,CAUSING DEATH BY NEGLIGENCE,14406
Uttarakhand,2001,CAUSING DEATH BY NEGLIGENCE,441
Uttarakhand,2002,CAUSING DEATH BY NEGLIGENCE,440
Uttarakhand,2003,CAUSING DEATH BY NEGLIGENCE,362
Uttarakhand,2004,CAUSING DEATH BY NEGLIGENCE,464
Uttarakhand,2005,CAUSING DEATH BY NEGLIGENCE,462
Uttarakhand,2006,CAUSING DEATH BY NEGLIGENCE,524
Uttarakhand,2007,CAUSING DEATH BY NEGLIGENCE,608
Uttarakhand,2008,CAUSING DEATH BY NEGLIGENCE,590
Uttarakhand,2009,CAUSING DEATH BY NEGLIGENCE,685
Uttarakhand,2010,CAUSING DEATH BY NEGLIGENCE,738
Uttarakhand,2011,CAUSING DEATH BY NEGLIGENCE,696
Uttarakhand,2012,CAUSING DEATH BY NEGLIGENCE,670
West Bengal,2001,CAUSING DEATH BY NEGLIGENCE,2281
West Bengal,2002,CAUSING DEATH BY NEGLIGENCE,2703
West Bengal,2003,CAUSING DEATH BY NEGLIGENCE,2300
West Bengal,2004,CAUSING DEATH BY NEGLIGENCE,2995
West Bengal,2005,CAUSING DEATH BY NEGLIGENCE,2737
West Bengal,2006,CAUSING DEATH BY NEGLIGENCE,3039
West Bengal,2007,CAUSING DEATH BY NEGLIGENCE,3803
West Bengal,2008,CAUSING DEATH BY NEGLIGENCE,3789
West Bengal,2009,CAUSING DEATH BY NEGLIGENCE,3623
West Bengal,2010,CAUSING DEATH BY NEGLIGENCE,2847
West Bengal,2011,CAUSING DEATH BY NEGLIGENCE,3249
West Bengal,2012,CAUSING DEATH BY NEGLIGENCE,4385
A & N Islands,2001,OTHER IPC CRIMES,323
A & N Islands,2002,OTHER IPC CRIMES,328
A & N Islands,2003,OTHER IPC CRIMES,318
A & N Islands,2004,OTHER IPC CRIMES,387
A & N Islands,2005,OTHER IPC CRIMES,362
A & N Islands,2006,OTHER IPC CRIMES,322
A & N Islands,2007,OTHER IPC CRIMES,337
A & N Islands,2008,OTHER IPC CRIMES,383
A & N Islands,2009,OTHER IPC CRIMES,451
A & N Islands,2010,OTHER IPC CRIMES,489
A & N Islands,2011,OTHER IPC CRIMES,392
A & N Islands,2012,OTHER IPC CRIMES,351
Andhra Pradesh,2001,OTHER IPC CRIMES,34344
Andhra Pradesh,2002,OTHER IPC CRIMES,36385
Andhra Pradesh,2003,OTHER IPC CRIMES,39242
Andhra Pradesh,2004,OTHER IPC CRIMES,36460
Andhra Pradesh,2005,OTHER IPC CRIMES,37707
Andhra Pradesh,2006,OTHER IPC CRIMES,43722
Andhra Pradesh,2007,OTHER IPC CRIMES,43586
Andhra Pradesh,2008,OTHER IPC CRIMES,43929
Andhra Pradesh,2009,OTHER IPC CRIMES,48087
Andhra Pradesh,2010,OTHER IPC CRIMES,41373
Andhra Pradesh,2011,OTHER IPC CRIMES,38392
Andhra Pradesh,2012,OTHER IPC CRIMES,39025
Arunachal Pradesh,2001,OTHER IPC CRIMES,618
Arunachal Pradesh,2002,OTHER IPC CRIMES,684
Arunachal Pradesh,2003,OTHER IPC CRIMES,585
Arunachal Pradesh,2004,OTHER IPC CRIMES,717
Arunachal Pradesh,2005,OTHER IPC CRIMES,562
Arunachal Pradesh,2006,OTHER IPC CRIMES,565
Arunachal Pradesh,2007,OTHER IPC CRIMES,555
Arunachal Pradesh,2008,OTHER IPC CRIMES,590
Arunachal Pradesh,2009,OTHER IPC CRIMES,619
Arunachal Pradesh,2010,OTHER IPC CRIMES,622
Arunachal Pradesh,2011,OTHER IPC CRIMES,622
Arunachal Pradesh,2012,OTHER IPC CRIMES,657
Assam,2001,OTHER IPC CRIMES,9315
Assam,2002,OTHER IPC CRIMES,8575
Assam,2003,OTHER IPC CRIMES,9227
Assam,2004,OTHER IPC CRIMES,10040
Assam,2005,OTHER IPC CRIMES,11299
Assam,2006,OTHER IPC CRIMES,10444
Assam,2007,OTHER IPC CRIMES,12183
Assam,2008,OTHER IPC CRIMES,17598
Assam,2009,OTHER IPC CRIMES,17973
Assam,2010,OTHER IPC CRIMES,22110
Assam,2011,OTHER IPC CRIMES,25513
Assam,2012,OTHER IPC CRIMES,27077
Bihar,2001,OTHER IPC CRIMES,36667
Bihar,2002,OTHER IPC CRIMES,39145
Bihar,2003,OTHER IPC CRIMES,37503
Bihar,2004,OTHER IPC CRIMES,44178
Bihar,2005,OTHER IPC CRIMES,40057
Bihar,2006,OTHER IPC CRIMES,39941
Bihar,2007,OTHER IPC CRIMES,44931
Bihar,2008,OTHER IPC CRIMES,54370
Bihar,2009,OTHER IPC CRIMES,54165
Bihar,2010,OTHER IPC CRIMES,56508
Bihar,2011,OTHER IPC CRIMES,55705
Bihar,2012,OTHER IPC CRIMES,35421
Chandigarh,2001,OTHER IPC CRIMES,914
Chandigarh,2002,OTHER IPC CRIMES,1111
Chandigarh,2003,OTHER IPC CRIMES,779
Chandigarh,2004,OTHER IPC CRIMES,720
Chandigarh,2005,OTHER IPC CRIMES,969
Chandigarh,2006,OTHER IPC CRIMES,983
Chandigarh,2007,OTHER IPC CRIMES,999
Chandigarh,2008,OTHER IPC CRIMES,1040
Chandigarh,2009,OTHER IPC CRIMES,976
Chandigarh,2010,OTHER IPC CRIMES,1036
Chandigarh,2011,OTHER IPC CRIMES,1036
Chandigarh,2012,OTHER IPC CRIMES,1042
Chhattisgarh,2001,OTHER IPC CRIMES,15790
Chhattisgarh,2002,OTHER IPC CRIMES,17576
Chhattisgarh,2003,OTHER IPC CRIMES,19315
Chhattisgarh,2004,OTHER IPC CRIMES,20143
Chhattisgarh,2005,OTHER IPC CRIMES,20959
Chhattisgarh,2006,OTHER IPC CRIMES,19246
Chhattisgarh,2007,OTHER IPC CRIMES,19505
Chhattisgarh,2008,OTHER IPC CRIMES,21074
Chhattisgarh,2009,OTHER IPC CRIMES,20546
Chhattisgarh,2010,OTHER IPC CRIMES,23091
Chhattisgarh,2011,OTHER IPC CRIMES,25223
Chhattisgarh,2012,OTHER IPC CRIMES,23387
D & N Haveli,2001,OTHER IPC CRIMES,183
D & N Haveli,2002,OTHER IPC CRIMES,142
D & N Haveli,2003,OTHER IPC CRIMES,129
D & N Haveli,2004,OTHER IPC CRIMES,193
D & N Haveli,2005,OTHER IPC CRIMES,195
D & N Haveli,2006,OTHER IPC CRIMES,172
D & N Haveli,2007,OTHER IPC CRIMES,161
D & N Haveli,2008,OTHER IPC CRIMES,154
D & N Haveli,2009,OTHER IPC CRIMES,151
D & N Haveli,2010,OTHER IPC CRIMES,133
D & N Haveli,2011,OTHER IPC CRIMES,134
D & N Haveli,2012,OTHER IPC CRIMES,112
Daman & Diu,2001,OTHER IPC CRIMES,73
Daman & Diu,2002,OTHER IPC CRIMES,78
Daman & Diu,2003,OTHER IPC CRIMES,84
Daman & Diu,2004,OTHER IPC CRIMES,51
Daman & Diu,2005,OTHER IPC CRIMES,58
Daman & Diu,2006,OTHER IPC CRIMES,48
Daman & Diu,2007,OTHER IPC CRIMES,37
Daman & Diu,2008,OTHER IPC CRIMES,36
Daman & Diu,2009,OTHER IPC CRIMES,78
Daman & Diu,2010,OTHER IPC CRIMES,37
Daman & Diu,2011,OTHER IPC CRIMES,35
Daman & Diu,2012,OTHER IPC CRIMES,46
Goa,2001,OTHER IPC CRIMES,697
Goa,2002,OTHER IPC CRIMES,780
Goa,2003,OTHER IPC CRIMES,739
Goa,2004,OTHER IPC CRIMES,646
Goa,2005,OTHER IPC CRIMES,641
Goa,2006,OTHER IPC CRIMES,698
Goa,2007,OTHER IPC CRIMES,934
Goa,2008,OTHER IPC CRIMES,886
Goa,2009,OTHER IPC CRIMES,884
Goa,2010,OTHER IPC CRIMES,927
Goa,2011,OTHER IPC CRIMES,1001
Goa,2012,OTHER IPC CRIMES,1115
Gujarat,2001,OTHER IPC CRIMES,50719
Gujarat,2002,OTHER IPC CRIMES,50612
Gujarat,2003,OTHER IPC CRIMES,46879
Gujarat,2004,OTHER IPC CRIMES,49897
Gujarat,2005,OTHER IPC CRIMES,60882
Gujarat,2006,OTHER IPC CRIMES,66802
Gujarat,2007,OTHER IPC CRIMES,68332
Gujarat,2008,OTHER IPC CRIMES,65525
Gujarat,2009,OTHER IPC CRIMES,60758
Gujarat,2010,OTHER IPC CRIMES,63788
Gujarat,2011,OTHER IPC CRIMES,69788
Gujarat,2012,OTHER IPC CRIMES,75702
Haryana,2001,OTHER IPC CRIMES,15906
Haryana,2002,OTHER IPC CRIMES,16854
Haryana,2003,OTHER IPC CRIMES,16654
Haryana,2004,OTHER IPC CRIMES,16109
Haryana,2005,OTHER IPC CRIMES,15879
Haryana,2006,OTHER IPC CRIMES,19014
Haryana,2007,OTHER IPC CRIMES,19159
Haryana,2008,OTHER IPC CRIMES,21460
Haryana,2009,OTHER IPC CRIMES,21804
Haryana,2010,OTHER IPC CRIMES,20060
Haryana,2011,OTHER IPC CRIMES,20549
Haryana,2012,OTHER IPC CRIMES,21396
Himachal Pradesh,2001,OTHER IPC CRIMES,6052
Himachal Pradesh,2002,OTHER IPC CRIMES,6921
Himachal Pradesh,2003,OTHER IPC CRIMES,6937
Himachal Pradesh,2004,OTHER IPC CRIMES,7015
Himachal Pradesh,2005,OTHER IPC CRIMES,7165
Himachal Pradesh,2006,OTHER IPC CRIMES,7760
Himachal Pradesh,2007,OTHER IPC CRIMES,7937
Himachal Pradesh,2008,OTHER IPC CRIMES,7837
Himachal Pradesh,2009,OTHER IPC CRIMES,7555
Himachal Pradesh,2010,OTHER IPC CRIMES,7020
Himachal Pradesh,2011,OTHER IPC CRIMES,8102
Himachal Pradesh,2012,OTHER IPC CRIMES,6877
Jammu & Kashmir,2001,OTHER IPC CRIMES,9046
Jammu & Kashmir,2002,OTHER IPC CRIMES,9390
Jammu & Kashmir,2003,OTHER IPC CRIMES,10424
Jammu & Kashmir,2004,OTHER IPC CRIMES,10677
Jammu & Kashmir,2005,OTHER IPC CRIMES,10040
Jammu & Kashmir,2006,OTHER IPC CRIMES,10886
Jammu & Kashmir,2007,OTHER IPC CRIMES,11535
Jammu & Kashmir,2008,OTHER IPC CRIMES,10734
Jammu & Kashmir,2009,OTHER IPC CRIMES,11059
Jammu & Kashmir,2010,OTHER IPC CRIMES,11869
Jammu & Kashmir,2011,OTHER IPC CRIMES,13257
Jammu & Kashmir,2012,OTHER IPC CRIMES,14004
Jharkhand,2001,OTHER IPC CRIMES,8777
Jharkhand,2002,OTHER IPC CRIMES,12969
Jharkhand,2003,OTHER IPC CRIMES,12902
Jharkhand,2004,OTHER IPC CRIMES,12969
Jharkhand,2005,OTHER IPC CRIMES,12550
Jharkhand,2006,OTHER IPC CRIMES,13667
Jharkhand,2007,OTHER IPC CRIMES,13897
Jharkhand,2008,OTHER IPC CRIMES,14843
Jharkhand,2009,OTHER IPC CRIMES,11430
Jharkhand,2010,OTHER IPC CRIMES,13477
Jharkhand,2011,OTHER IPC CRIMES,11940
Jharkhand,2012,OTHER IPC CRIMES,14818
Karnataka,2001,OTHER IPC CRIMES,47301
Karnataka,2002,OTHER IPC CRIMES,50508
Karnataka,2003,OTHER IPC CRIMES,52143
Karnataka,2004,OTHER IPC CRIMES,52518
Karnataka,2005,OTHER IPC CRIMES,54239
Karnataka,2006,OTHER IPC CRIMES,56815
Karnataka,2007,OTHER IPC CRIMES,60853
Karnataka,2008,OTHER IPC CRIMES,61755
Karnataka,2009,OTHER IPC CRIMES,61108
Karnataka,2010,OTHER IPC CRIMES,65123
Karnataka,2011,OTHER IPC CRIMES,60505
Karnataka,2012,OTHER IPC CRIMES,58468
Kerala,2001,OTHER IPC CRIMES,54544
Kerala,2002,OTHER IPC CRIMES,55094
Kerala,2003,OTHER IPC CRIMES,53487
Kerala,2004,OTHER IPC CRIMES,54106
Kerala,2005,OTHER IPC CRIMES,57530
Kerala,2006,OTHER IPC CRIMES,56777
Kerala,2007,OTHER IPC CRIMES,57681
Kerala,2008,OTHER IPC CRIMES,59061
Kerala,2009,OTHER IPC CRIMES,68688
Kerala,2010,OTHER IPC CRIMES,98668
Kerala,2011,OTHER IPC CRIMES,112665
Kerala,2012,OTHER IPC CRIMES,101582
Lakshadweep,2001,OTHER IPC CRIMES,17
Lakshadweep,2002,OTHER IPC CRIMES,5
Lakshadweep,2003,OTHER IPC CRIMES,6
Lakshadweep,2004,OTHER IPC CRIMES,18
Lakshadweep,2005,OTHER IPC CRIMES,22
Lakshadweep,2006,OTHER IPC CRIMES,37
Lakshadweep,2007,OTHER IPC CRIMES,26
Lakshadweep,2008,OTHER IPC CRIMES,53
Lakshadweep,2009,OTHER IPC CRIMES,58
Lakshadweep,2010,OTHER IPC CRIMES,26
Lakshadweep,2011,OTHER IPC CRIMES,27
Lakshadweep,2012,OTHER IPC CRIMES,32
Madhya Pradesh,2001,OTHER IPC CRIMES,85143
Madhya Pradesh,2002,OTHER IPC CRIMES,94923
Madhya Pradesh,2003,OTHER IPC CRIMES,97751
Madhya Pradesh,2004,OTHER IPC CRIMES,96911
Madhya Pradesh,2005,OTHER IPC CRIMES,91951
Madhya Pradesh,2006,OTHER IPC CRIMES,95959
Madhya Pradesh,2007,OTHER IPC CRIMES,98007
Madhya Pradesh,2008,OTHER IPC CRIMES,100513
Madhya Pradesh,2009,OTHER IPC CRIMES,101367
Madhya Pradesh,2010,OTHER IPC CRIMES,107390
Madhya Pradesh,2011,OTHER IPC CRIMES,112082
Madhya Pradesh,2012,OTHER IPC CRIMES,114585
Maharashtra,2001,OTHER IPC CRIMES,42963
Maharashtra,2002,OTHER IPC CRIMES,42643
Maharashtra,2003,OTHER IPC CRIMES,42491
Maharashtra,2004,OTHER IPC CRIMES,44420
Maharashtra,2005,OTHER IPC CRIMES,47386
Maharashtra,2006,OTHER IPC CRIMES,49834
Maharashtra,2007,OTHER IPC CRIMES,50159
Maharashtra,2008,OTHER IPC CRIMES,50183
Maharashtra,2009,OTHER IPC CRIMES,48460
Maharashtra,2010,OTHER IPC CRIMES,49739
Maharashtra,2011,OTHER IPC CRIMES,45114
Maharashtra,2012,OTHER IPC CRIMES,46668
Manipur,2001,OTHER IPC CRIMES,1097
Manipur,2002,OTHER IPC CRIMES,1074
Manipur,2003,OTHER IPC CRIMES,1120
Manipur,2004,OTHER IPC CRIMES,999
Manipur,2005,OTHER IPC CRIMES,1234
Manipur,2006,OTHER IPC CRIMES,1207
Manipur,2007,OTHER IPC CRIMES,1074
Manipur,2008,OTHER IPC CRIMES,1038
Manipur,2009,OTHER IPC CRIMES,861
Manipur,2010,OTHER IPC CRIMES,932
Manipur,2011,OTHER IPC CRIMES,1015
Manipur,2012,OTHER IPC CRIMES,1086
Meghalaya,2001,OTHER IPC CRIMES,511
Meghalaya,2002,OTHER IPC CRIMES,419
Meghalaya,2003,OTHER IPC CRIMES,355
Meghalaya,2004,OTHER IPC CRIMES,434
Meghalaya,2005,OTHER IPC CRIMES,381
Meghalaya,2006,OTHER IPC CRIMES,438
Meghalaya,2007,OTHER IPC CRIMES,438
Meghalaya,2008,OTHER IPC CRIMES,480
Meghalaya,2009,OTHER IPC CRIMES,680
Meghalaya,2010,OTHER IPC CRIMES,666
Meghalaya,2011,OTHER IPC CRIMES,701
Meghalaya,2012,OTHER IPC CRIMES,761
Mizoram,2001,OTHER IPC CRIMES,499
Mizoram,2002,OTHER IPC CRIMES,864
Mizoram,2003,OTHER IPC CRIMES,1132
Mizoram,2004,OTHER IPC CRIMES,320
Mizoram,2005,OTHER IPC CRIMES,558
Mizoram,2006,OTHER IPC CRIMES,454
Mizoram,2007,OTHER IPC CRIMES,330
Mizoram,2008,OTHER IPC CRIMES,378
Mizoram,2009,OTHER IPC CRIMES,407
Mizoram,2010,OTHER IPC CRIMES,355
Mizoram,2011,OTHER IPC CRIMES,279
Mizoram,2012,OTHER IPC CRIMES,336
Nagaland,2001,OTHER IPC CRIMES,363
Nagaland,2002,OTHER IPC CRIMES,292
Nagaland,2003,OTHER IPC CRIMES,234
Nagaland,2004,OTHER IPC CRIMES,239
Nagaland,2005,OTHER IPC CRIMES,252
Nagaland,2006,OTHER IPC CRIMES,201
Nagaland,2007,OTHER IPC CRIMES,242
Nagaland,2008,OTHER IPC CRIMES,192
Nagaland,2009,OTHER IPC CRIMES,235
Nagaland,2010,OTHER IPC CRIMES,242
Nagaland,2011,OTHER IPC CRIMES,292
Nagaland,2012,OTHER IPC CRIMES,266
Odisha,2001,OTHER IPC CRIMES,20810
Odisha,2002,OTHER IPC CRIMES,20755
Odisha,2003,OTHER IPC CRIMES,20602
Odisha,2004,OTHER IPC CRIMES,21058
Odisha,2005,OTHER IPC CRIMES,20182
Odisha,2006,OTHER IPC CRIMES,21375
Odisha,2007,OTHER IPC CRIMES,19870
Odisha,2008,OTHER IPC CRIMES,18916
Odisha,2009,OTHER IPC CRIMES,20560
Odisha,2010,OTHER IPC CRIMES,19366
Odisha,2011,OTHER IPC CRIMES,20509
Odisha,2012,OTHER IPC CRIMES,22203
Puducherry,2001,OTHER IPC CRIMES,2324
Puducherry,2002,OTHER IPC CRIMES,2042
Puducherry,2003,OTHER IPC CRIMES,2185
Puducherry,2004,OTHER IPC CRIMES,2390
Puducherry,2005,OTHER IPC CRIMES,2579
Puducherry,2006,OTHER IPC CRIMES,2441
Puducherry,2007,OTHER IPC CRIMES,2537
Puducherry,2008,OTHER IPC CRIMES,2668
Puducherry,2009,OTHER IPC CRIMES,2278
Puducherry,2010,OTHER IPC CRIMES,1867
Puducherry,2011,OTHER IPC CRIMES,2119
Puducherry,2012,OTHER IPC CRIMES,2060
Punjab,2001,OTHER IPC CRIMES,9204
Punjab,2002,OTHER IPC CRIMES,9713
Punjab,2003,OTHER IPC CRIMES,9316
Punjab,2004,OTHER IPC CRIMES,7637
Punjab,2005,OTHER IPC CRIMES,8438
Punjab,2006,OTHER IPC CRIMES,9524
Punjab,2007,OTHER IPC CRIMES,10517
Punjab,2008,OTHER IPC CRIMES,10122
Punjab,2009,OTHER IPC CRIMES,10080
Punjab,2010,OTHER IPC CRIMES,10896
Punjab,2011,OTHER IPC CRIMES,10175
Punjab,2012,OTHER IPC CRIMES,10405
Rajasthan,2001,OTHER IPC CRIMES,62347
Rajasthan,2002,OTHER IPC CRIMES,63787
Rajasthan,2003,OTHER IPC CRIMES,62592
Rajasthan,2004,OTHER IPC CRIMES,67767
Rajasthan,2005,OTHER IPC CRIMES,61549
Rajasthan,2006,OTHER IPC CRIMES,61379
Rajasthan,2007,OTHER IPC CRIMES,63846
Rajasthan,2008,OTHER IPC CRIMES,63924
Rajasthan,2009,OTHER IPC CRIMES,70089
Rajasthan,2010,OTHER IPC CRIMES,67221
Rajasthan,2011,OTHER IPC CRIMES,70250
Rajasthan,2012,OTHER IPC CRIMES,70240
Sikkim,2001,OTHER IPC CRIMES,166
Sikkim,2002,OTHER IPC CRIMES,170
Sikkim,2003,OTHER IPC CRIMES,157
Sikkim,2004,OTHER IPC CRIMES,196
Sikkim,2005,OTHER IPC CRIMES,67
Sikkim,2006,OTHER IPC CRIMES,214
Sikkim,2007,OTHER IPC CRIMES,192
Sikkim,2008,OTHER IPC CRIMES,215
Sikkim,2009,OTHER IPC CRIMES,225
Sikkim,2010,OTHER IPC CRIMES,200
Sikkim,2011,OTHER IPC CRIMES,177
Sikkim,2012,OTHER IPC CRIMES,58
Tamil Nadu,2001,OTHER IPC CRIMES,76468
Tamil Nadu,2002,OTHER IPC CRIMES,88680
Tamil Nadu,2003,OTHER IPC CRIMES,77784
Tamil Nadu,2004,OTHER IPC CRIMES,88439
Tamil Nadu,2005,OTHER IPC CRIMES,86494
Tamil Nadu,2006,OTHER IPC CRIMES,94131
Tamil Nadu,2007,OTHER IPC CRIMES,110748
Tamil Nadu,2008,OTHER IPC CRIMES,107084
Tamil Nadu,2009,OTHER IPC CRIMES,106215
Tamil Nadu,2010,OTHER IPC CRIMES,110733
Tamil Nadu,2011,OTHER IPC CRIMES,115163
Tamil Nadu,2012,OTHER IPC CRIMES,124176
Tripura,2001,OTHER IPC CRIMES,855
Tripura,2002,OTHER IPC CRIMES,849
Tripura,2003,OTHER IPC CRIMES,940
Tripura,2004,OTHER IPC CRIMES,868
Tripura,2005,OTHER IPC CRIMES,811
Tripura,2006,OTHER IPC CRIMES,1091
Tripura,2007,OTHER IPC CRIMES,1241
Tripura,2008,OTHER IPC CRIMES,1327
Tripura,2009,OTHER IPC CRIMES,1324
Tripura,2010,OTHER IPC CRIMES,1356
Tripura,2011,OTHER IPC CRIMES,1640
Tripura,2012,OTHER IPC CRIMES,1742
Uttar Pradesh,2001,OTHER IPC CRIMES,57839
Uttar Pradesh,2002,OTHER IPC CRIMES,48569
Uttar Pradesh,2003,OTHER IPC CRIMES,29449
Uttar Pradesh,2004,OTHER IPC CRIMES,40711
Uttar Pradesh,2005,OTHER IPC CRIMES,37158
Uttar Pradesh,2006,OTHER IPC CRIMES,41536
Uttar Pradesh,2007,OTHER IPC CRIMES,51914
Uttar Pradesh,2008,OTHER IPC CRIMES,60242
Uttar Pradesh,2009,OTHER IPC CRIMES,60918
Uttar Pradesh,2010,OTHER IPC CRIMES,61500
Uttar Pradesh,2011,OTHER IPC CRIMES,68575
Uttar Pradesh,2012,OTHER IPC CRIMES,68538
Uttarakhand,2001,OTHER IPC CRIMES,2227
Uttarakhand,2002,OTHER IPC CRIMES,2295
Uttarakhand,2003,OTHER IPC CRIMES,2353
Uttarakhand,2004,OTHER IPC CRIMES,2319
Uttarakhand,2005,OTHER IPC CRIMES,2078
Uttarakhand,2006,OTHER IPC CRIMES,1935
Uttarakhand,2007,OTHER IPC CRIMES,2686
Uttarakhand,2008,OTHER IPC CRIMES,2280
Uttarakhand,2009,OTHER IPC CRIMES,1868
Uttarakhand,2010,OTHER IPC CRIMES,2101
Uttarakhand,2011,OTHER IPC CRIMES,2078
Uttarakhand,2012,OTHER IPC CRIMES,2118
West Bengal,2001,OTHER IPC CRIMES,25260
West Bengal,2002,OTHER IPC CRIMES,25189
West Bengal,2003,OTHER IPC CRIMES,24553
West Bengal,2004,OTHER IPC CRIMES,27426
